7,6,5,4,3,2,1,8,Hour
891.15,3119.02,4277.51,0,0,0,0,0,184
884.9,3097.14,4247.51,0,0,0,0,0,185
987.39,3455.85,4739.45,0,0,0,0,0,186
989.89,3464.6,4751.45,0,0,0,0,0,187
972.39,3403.36,4667.46,0,0,0,0,0,188
959.89,3359.61,4607.47,0,0,0,0,0,189
952.39,3333.37,4571.47,0,0,0,0,0,190
931.14,3259,4469.49,0,0,0,0,0,191
866.15,3031.53,4157.52,0,0,0,0,0,192
821.16,2874.04,3941.55,0,0,0,0,0,193
783.66,2742.81,3761.57,0,0,0,0,0,194
767.41,2685.94,3683.58,0,0,0,0,0,195
738.66,2585.33,3545.59,0,0,0,0,0,196
751.16,2629.07,3605.58,0,0,0,0,0,197
789.91,2764.68,3791.56,0,0,0,0,0,198
811.16,2839.05,3893.55,0,0,0,0,0,199
852.4,2983.41,4091.53,0,0,0,0,0,200
928.64,3250.25,4457.49,0,0,0,0,0,201
983.64,3442.73,4721.46,0,0,0,0,0,202
1014.88,3552.09,4871.44,0,0,0,0,0,203
1039.88,3639.58,4991.43,0,0,0,0,0,204
1021.13,3573.96,4901.44,0,0,0,0,0,205
1014.88,3552.09,4871.44,0,0,0,0,0,206
1007.38,3525.84,4835.44,0,0,0,0,0,207
1021.13,3573.96,4901.44,0,0,0,0,0,208
1022.38,3578.34,4907.43,0,0,0,0,0,209
1114.87,3902.05,5351.38,0,0,0,0,0,210
1129.87,3954.54,5423.38,0,0,0,0,0,211
1092.37,3823.31,5243.4,0,0,0,0,0,212
1061.13,3713.95,5093.41,0,0,0,0,0,213
1019.88,3569.59,4895.44,0,0,0,0,0,214
959.89,3359.61,4607.47,0,0,0,0,0,215
894.9,3132.14,4295.51,0,0,0,0,0,216
837.4,2930.91,4019.54,0,0,0,0,0,217
806.16,2821.55,3869.55,0,0,0,0,0,218
774.91,2712.19,3719.57,0,0,0,0,0,219
773.66,2707.81,3713.57,0,0,0,0,0,220
774.91,2712.19,3719.57,0,0,0,0,0,221
838.65,2935.29,4025.54,0,0,0,0,0,222
877.4,3070.9,4211.52,0,0,0,0,0,223
923.64,3232.75,4433.49,0,0,0,0,0,224
968.64,3390.23,4649.46,0,0,0,0,0,225
992.39,3473.35,4763.45,0,0,0,0,0,226
1019.88,3569.59,4895.44,0,0,0,0,0,227
1036.13,3626.46,4973.43,0,0,0,0,0,228
1023.63,3582.71,4913.43,0,0,0,0,0,229
1016.13,3556.47,4877.44,0,0,0,0,0,230
1024.88,3587.09,4919.43,0,0,0,0,0,231
1028.63,3600.21,4937.43,0,0,0,0,0,232
1028.63,3600.21,4937.43,0,0,0,0,0,233
1141.12,3993.92,5477.37,0,0,0,0,0,234
1137.37,3980.79,5459.37,0,0,0,0,0,235
1106.12,3871.43,5309.39,0,0,0,0,0,236
1073.63,3757.69,5153.41,0,0,0,0,0,237
1033.63,3617.71,4961.43,0,0,0,0,0,238
973.64,3407.73,4673.46,0,0,0,0,0,239
909.9,3184.63,4367.5,0,0,0,0,0,240
858.65,3005.28,4121.53,0,0,0,0,0,241
812.41,2843.42,3899.55,0,0,0,0,0,242
789.91,2764.68,3791.56,0,0,0,0,0,243
779.91,2729.69,3743.57,0,0,0,0,0,244
791.16,2769.06,3797.56,0,0,0,0,0,245
841.15,2944.04,4037.54,0,0,0,0,0,246
866.15,3031.53,4157.52,0,0,0,0,0,247
936.14,3276.5,4493.48,0,0,0,0,0,248
974.89,3412.11,4679.46,0,0,0,0,0,249
997.39,3490.85,4787.45,0,0,0,0,0,250
1022.38,3578.34,4907.43,0,0,0,0,0,251
1042.38,3648.33,5003.42,0,0,0,0,0,252
1024.88,3587.09,4919.43,0,0,0,0,0,253
1019.88,3569.59,4895.44,0,0,0,0,0,254
1023.63,3582.71,4913.43,0,0,0,0,0,255
1027.38,3595.84,4931.43,0,0,0,0,0,256
1037.38,3630.83,4979.43,0,0,0,0,0,257
1077.38,3770.82,5171.4,0,0,0,0,0,258
1108.62,3880.18,5321.39,0,0,0,0,0,259
1086.12,3801.44,5213.4,0,0,0,0,0,260
1053.63,3687.7,5057.42,0,0,0,0,0,261
1017.38,3560.84,4883.44,0,0,0,0,0,262
981.14,3433.98,4709.46,0,0,0,0,0,263
908.65,3180.26,4361.5,0,0,0,0,0,264
851.15,2979.03,4085.53,0,0,0,0,0,265
818.66,2865.3,3929.55,0,0,0,0,0,266
791.16,2769.06,3797.56,0,0,0,0,0,267
784.91,2747.18,3767.57,0,0,0,0,0,268
793.66,2777.81,3809.56,0,0,0,0,0,269
846.15,2961.53,4061.53,0,0,0,0,0,270
869.9,3044.65,4175.52,0,0,0,0,0,271
937.39,3280.87,4499.48,0,0,0,0,0,272
974.89,3412.11,4679.46,0,0,0,0,0,273
1013.63,3547.72,4865.44,0,0,0,0,0,274
1047.38,3665.83,5027.42,0,0,0,0,0,275
1038.63,3635.21,4985.43,0,0,0,0,0,276
1031.13,3608.96,4949.43,0,0,0,0,0,277
1018.63,3565.21,4889.44,0,0,0,0,0,278
1028.63,3600.21,4937.43,0,0,0,0,0,279
1027.38,3595.84,4931.43,0,0,0,0,0,280
1027.38,3595.84,4931.43,0,0,0,0,0,281
1116.12,3906.43,5357.38,0,0,0,0,0,282
1112.37,3893.3,5339.39,0,0,0,0,0,283
1091.12,3818.94,5237.4,0,0,0,0,0,284
1042.38,3648.33,5003.42,0,0,0,0,0,285
1029.88,3604.58,4943.43,0,0,0,0,0,286
973.64,3407.73,4673.46,0,0,0,0,0,287
907.4,3175.88,4355.5,0,0,0,0,0,288
852.4,2983.41,4091.53,0,0,0,0,0,289
818.66,2865.3,3929.55,0,0,0,0,0,290
782.41,2738.43,3755.57,0,0,0,0,0,291
776.16,2716.56,3725.57,0,0,0,0,0,292
776.16,2716.56,3725.57,0,0,0,0,0,293
832.4,2913.41,3995.54,0,0,0,0,0,294
862.4,3018.4,4139.52,0,0,0,0,0,295
919.89,3219.63,4415.49,0,0,0,0,0,296
961.14,3363.99,4613.47,0,0,0,0,0,297
1008.63,3530.22,4841.44,0,0,0,0,0,298
1032.38,3613.33,4955.43,0,0,0,0,0,299
1054.88,3692.07,5063.42,0,0,0,0,0,300
1021.13,3573.96,4901.44,0,0,0,0,0,301
1019.88,3569.59,4895.44,0,0,0,0,0,302
1053.63,3687.7,5057.42,0,0,0,0,0,303
1023.63,3582.71,4913.43,0,0,0,0,0,304
1038.63,3635.21,4985.43,0,0,0,0,0,305
1134.87,3972.04,5447.37,0,0,0,0,0,306
1139.87,3989.54,5471.37,0,0,0,0,0,307
1117.37,3910.8,5363.38,0,0,0,0,0,308
1088.62,3810.19,5225.4,0,0,0,0,0,309
1051.13,3678.95,5045.42,0,0,0,0,0,310
1009.88,3534.59,4847.44,0,0,0,0,0,311
943.64,3302.74,4529.48,0,0,0,0,0,312
881.15,3084.02,4229.51,0,0,0,0,0,313
856.15,2996.53,4109.53,0,0,0,0,0,314
842.4,2948.41,4043.53,0,0,0,0,0,315
831.15,2909.04,3989.54,0,0,0,0,0,316
832.4,2913.41,3995.54,0,0,0,0,0,317
877.4,3070.9,4211.52,0,0,0,0,0,318
897.4,3140.89,4307.5,0,0,0,0,0,319
958.64,3355.24,4601.47,0,0,0,0,0,320
999.88,3499.6,4799.45,0,0,0,0,0,321
1053.63,3687.7,5057.42,0,0,0,0,0,322
1072.38,3753.32,5147.41,0,0,0,0,0,323
1092.37,3823.31,5243.4,0,0,0,0,0,324
1078.63,3775.19,5177.4,0,0,0,0,0,325
1071.13,3748.94,5141.41,0,0,0,0,0,326
1067.38,3735.82,5123.41,0,0,0,0,0,327
1061.13,3713.95,5093.41,0,0,0,0,0,328
1062.38,3718.32,5099.41,0,0,0,0,0,329
1154.87,4042.03,5543.36,0,0,0,0,0,330
1156.12,4046.41,5549.36,0,0,0,0,0,331
1127.37,3945.8,5411.38,0,0,0,0,0,332
1088.62,3810.19,5225.4,0,0,0,0,0,333
1047.38,3665.83,5027.42,0,0,0,0,0,334
1022.38,3578.34,4907.43,0,0,0,0,0,335
948.64,3320.24,4553.48,0,0,0,0,0,336
909.9,3184.63,4367.5,0,0,0,0,0,337
874.9,3062.15,4199.52,0,0,0,0,0,338
836.15,2926.54,4013.54,0,0,0,0,0,339
818.66,2865.3,3929.55,0,0,0,0,0,340
813.66,2847.8,3905.55,0,0,0,0,0,341
831.15,2909.04,3989.54,0,0,0,0,0,342
807.41,2825.92,3875.55,0,0,0,0,0,343
833.65,2917.79,4001.54,0,0,0,0,0,344
891.15,3119.02,4277.51,0,0,0,0,0,345
934.89,3272.12,4487.48,0,0,0,0,0,346
984.89,3447.1,4727.46,0,0,0,0,0,347
1022.38,3578.34,4907.43,0,0,0,0,0,348
997.39,3490.85,4787.45,0,0,0,0,0,349
972.39,3403.36,4667.46,0,0,0,0,0,350
952.39,3333.37,4571.47,0,0,0,0,0,351
953.64,3337.74,4577.47,0,0,0,0,0,352
942.39,3298.37,4523.48,0,0,0,0,0,353
1016.13,3556.47,4877.44,0,0,0,0,0,354
1014.88,3552.09,4871.44,0,0,0,0,0,355
1006.13,3521.47,4829.44,0,0,0,0,0,356
1006.13,3521.47,4829.44,0,0,0,0,0,357
997.39,3490.85,4787.45,0,0,0,0,0,358
974.89,3412.11,4679.46,0,0,0,0,0,359
933.64,3267.75,4481.48,0,0,0,0,0,360
873.65,3057.77,4193.52,0,0,0,0,0,361
847.4,2965.91,4067.53,0,0,0,0,0,362
802.41,2808.43,3851.56,0,0,0,0,0,363
784.91,2747.18,3767.57,0,0,0,0,0,364
789.91,2764.68,3791.56,0,0,0,0,0,365
822.41,2878.42,3947.55,0,0,0,0,0,366
837.4,2930.91,4019.54,0,0,0,0,0,367
899.9,3149.64,4319.5,0,0,0,0,0,368
962.39,3368.36,4619.47,0,0,0,0,0,369
1023.63,3582.71,4913.43,0,0,0,0,0,370
1057.38,3700.82,5075.42,0,0,0,0,0,371
1076.13,3766.44,5165.41,0,0,0,0,0,372
1053.63,3687.7,5057.42,0,0,0,0,0,373
1033.63,3617.71,4961.43,0,0,0,0,0,374
1038.63,3635.21,4985.43,0,0,0,0,0,375
1033.63,3617.71,4961.43,0,0,0,0,0,376
1038.63,3635.21,4985.43,0,0,0,0,0,377
1114.87,3902.05,5351.38,0,0,0,0,0,378
1151.12,4028.91,5525.36,0,0,0,0,0,379
1121.12,3923.92,5381.38,0,0,0,0,0,380
1097.37,3840.81,5267.39,0,0,0,0,0,381
1071.13,3748.94,5141.41,0,0,0,0,0,382
1026.13,3591.46,4925.43,0,0,0,0,0,383
957.39,3350.86,4595.47,0,0,0,0,0,384
904.9,3167.14,4343.5,0,0,0,0,0,385
867.4,3035.9,4163.52,0,0,0,0,0,386
843.65,2952.78,4049.53,0,0,0,0,0,387
809.91,2834.67,3887.55,0,0,0,0,0,388
811.16,2839.05,3893.55,0,0,0,0,0,389
859.9,3009.65,4127.52,0,0,0,0,0,390
891.15,3119.02,4277.51,0,0,0,0,0,391
943.64,3302.74,4529.48,0,0,0,0,0,392
972.39,3403.36,4667.46,0,0,0,0,0,393
1014.88,3552.09,4871.44,0,0,0,0,0,394
1053.63,3687.7,5057.42,0,0,0,0,0,395
1067.38,3735.82,5123.41,0,0,0,0,0,396
1058.63,3705.2,5081.41,0,0,0,0,0,397
1051.13,3678.95,5045.42,0,0,0,0,0,398
1068.63,3740.19,5129.41,0,0,0,0,0,399
1054.88,3692.07,5063.42,0,0,0,0,0,400
1071.13,3748.94,5141.41,0,0,0,0,0,401
1131.12,3958.92,5429.37,0,0,0,0,0,402
1161.12,4063.91,5573.36,0,0,0,0,0,403
1129.87,3954.54,5423.38,0,0,0,0,0,404
1103.62,3862.68,5297.39,0,0,0,0,0,405
1066.13,3731.45,5117.41,0,0,0,0,0,406
1018.63,3565.21,4889.44,0,0,0,0,0,407
946.14,3311.49,4541.48,0,0,0,0,0,408
892.4,3123.39,4283.51,0,0,0,0,0,409
846.15,2961.53,4061.53,0,0,0,0,0,410
826.15,2891.54,3965.54,0,0,0,0,0,411
818.66,2865.3,3929.55,0,0,0,0,0,412
831.15,2909.04,3989.54,0,0,0,0,0,413
871.15,3049.02,4181.52,0,0,0,0,0,414
879.9,3079.65,4223.51,0,0,0,0,0,415
944.89,3307.12,4535.48,0,0,0,0,0,416
969.89,3394.61,4655.46,0,0,0,0,0,417
1016.13,3556.47,4877.44,0,0,0,0,0,418
1083.63,3792.69,5201.4,0,0,0,0,0,419
1069.88,3744.57,5135.41,0,0,0,0,0,420
1052.38,3683.33,5051.42,0,0,0,0,0,421
1072.38,3753.32,5147.41,0,0,0,0,0,422
1088.62,3810.19,5225.4,0,0,0,0,0,423
1068.63,3740.19,5129.41,0,0,0,0,0,424
1067.38,3735.82,5123.41,0,0,0,0,0,425
1138.62,3985.17,5465.37,0,0,0,0,0,426
1158.62,4055.16,5561.36,0,0,0,0,0,427
1148.62,4020.16,5513.37,0,0,0,0,0,428
1122.37,3928.3,5387.38,0,0,0,0,0,429
1106.12,3871.43,5309.39,0,0,0,0,0,430
1067.38,3735.82,5123.41,0,0,0,0,0,431
991.14,3468.98,4757.45,0,0,0,0,0,432
938.64,3285.25,4505.48,0,0,0,0,0,433
896.15,3136.51,4301.5,0,0,0,0,0,434
863.65,3022.78,4145.52,0,0,0,0,0,435
843.65,2952.78,4049.53,0,0,0,0,0,436
837.4,2930.91,4019.54,0,0,0,0,0,437
883.65,3092.77,4241.51,0,0,0,0,0,438
886.15,3101.52,4253.51,0,0,0,0,0,439
939.89,3289.62,4511.48,0,0,0,0,0,440
984.89,3447.1,4727.46,0,0,0,0,0,441
1036.13,3626.46,4973.43,0,0,0,0,0,442
1063.63,3722.7,5105.41,0,0,0,0,0,443
1094.87,3832.06,5255.39,0,0,0,0,0,444
1081.13,3783.94,5189.4,0,0,0,0,0,445
1098.62,3845.18,5273.39,0,0,0,0,0,446
1101.12,3853.93,5285.39,0,0,0,0,0,447
1091.12,3818.94,5237.4,0,0,0,0,0,448
1101.12,3853.93,5285.39,0,0,0,0,0,449
1163.62,4072.66,5585.36,0,0,0,0,0,450
1177.36,4120.78,5651.35,0,0,0,0,0,451
1148.62,4020.16,5513.37,0,0,0,0,0,452
1119.87,3919.55,5375.38,0,0,0,0,0,453
1083.63,3792.69,5201.4,0,0,0,0,0,454
1053.63,3687.7,5057.42,0,0,0,0,0,455
977.39,3420.86,4691.46,0,0,0,0,0,456
911.15,3189.01,4373.5,0,0,0,0,0,457
888.65,3110.27,4265.51,0,0,0,0,0,458
861.15,3014.03,4133.52,0,0,0,0,0,459
842.4,2948.41,4043.53,0,0,0,0,0,460
844.9,2957.16,4055.53,0,0,0,0,0,461
882.4,3088.39,4235.51,0,0,0,0,0,462
908.65,3180.26,4361.5,0,0,0,0,0,463
978.64,3425.23,4697.46,0,0,0,0,0,464
1011.13,3538.97,4853.44,0,0,0,0,0,465
1061.13,3713.95,5093.41,0,0,0,0,0,466
1083.63,3792.69,5201.4,0,0,0,0,0,467
1108.62,3880.18,5321.39,0,0,0,0,0,468
1103.62,3862.68,5297.39,0,0,0,0,0,469
1088.62,3810.19,5225.4,0,0,0,0,0,470
1119.87,3919.55,5375.38,0,0,0,0,0,471
1106.12,3871.43,5309.39,0,0,0,0,0,472
1091.12,3818.94,5237.4,0,0,0,0,0,473
1159.87,4059.53,5567.36,0,0,0,0,0,474
1179.86,4129.52,5663.35,0,0,0,0,0,475
1158.62,4055.16,5561.36,0,0,0,0,0,476
1137.37,3980.79,5459.37,0,0,0,0,0,477
1113.62,3897.68,5345.38,0,0,0,0,0,478
1071.13,3748.94,5141.41,0,0,0,0,0,479
988.64,3460.23,4745.45,0,0,0,0,0,480
928.64,3250.25,4457.49,0,0,0,0,0,481
906.15,3171.51,4349.5,0,0,0,0,0,482
873.65,3057.77,4193.52,0,0,0,0,0,483
859.9,3009.65,4127.52,0,0,0,0,0,484
857.4,3000.9,4115.53,0,0,0,0,0,485
894.9,3132.14,4295.51,0,0,0,0,0,486
907.4,3175.88,4355.5,0,0,0,0,0,487
974.89,3412.11,4679.46,0,0,0,0,0,488
994.89,3482.1,4775.45,0,0,0,0,0,489
1041.13,3643.96,4997.42,0,0,0,0,0,490
1082.38,3788.31,5195.4,0,0,0,0,0,491
1107.37,3875.8,5315.39,0,0,0,0,0,492
1092.37,3823.31,5243.4,0,0,0,0,0,493
1096.12,3836.43,5261.39,0,0,0,0,0,494
1108.62,3880.18,5321.39,0,0,0,0,0,495
1091.12,3818.94,5237.4,0,0,0,0,0,496
1098.62,3845.18,5273.39,0,0,0,0,0,497
1157.37,4050.78,5555.36,0,0,0,0,0,498
1177.36,4120.78,5651.35,0,0,0,0,0,499
1149.87,4024.54,5519.36,0,0,0,0,0,500
1103.62,3862.68,5297.39,0,0,0,0,0,501
1058.63,3705.2,5081.41,0,0,0,0,0,502
1034.88,3622.08,4967.43,0,0,0,0,0,503
974.89,3412.11,4679.46,0,0,0,0,0,504
928.64,3250.25,4457.49,0,0,0,0,0,505
901.15,3154.01,4325.5,0,0,0,0,0,506
869.9,3044.65,4175.52,0,0,0,0,0,507
854.9,2992.16,4103.53,0,0,0,0,0,508
834.9,2922.16,4007.54,0,0,0,0,0,509
838.65,2935.29,4025.54,0,0,0,0,0,510
816.16,2856.55,3917.55,0,0,0,0,0,511
843.65,2952.78,4049.53,0,0,0,0,0,512
884.9,3097.14,4247.51,0,0,0,0,0,513
932.39,3263.37,4475.48,0,0,0,0,0,514
972.39,3403.36,4667.46,0,0,0,0,0,515
993.64,3477.72,4769.45,0,0,0,0,0,516
964.89,3377.11,4631.47,0,0,0,0,0,517
948.64,3320.24,4553.48,0,0,0,0,0,518
931.14,3259,4469.49,0,0,0,0,0,519
919.89,3219.63,4415.49,0,0,0,0,0,520
911.15,3189.01,4373.5,0,0,0,0,0,521
964.89,3377.11,4631.47,0,0,0,0,0,522
1002.38,3508.35,4811.45,0,0,0,0,0,523
987.39,3455.85,4739.45,0,0,0,0,0,524
972.39,3403.36,4667.46,0,0,0,0,0,525
963.64,3372.74,4625.47,0,0,0,0,0,526
952.39,3333.37,4571.47,0,0,0,0,0,527
